element_global_id	usfs_ecoregion_id	d_occurrence_status_id
689625	10343	3
689626	131	1
689666	10326	1
689666	10308	1
689666	10035	1
689666	10036	1
689666	10451	1
689670	118	1
689828	10305	1
689398	117	1
689399	104	1
689399	1073	1
689399	10359	1
689399	10164	1
689400	135	1
689400	118	1
689400	137	1
689400	1088	1
689400	1060	1
689400	1152	1
689402	114	1
689402	1147	1
689402	1039	1
689403	114	1
689403	124	1
689403	1054	1
689403	1147	1
689403	1052	1
689973	10399	1
689974	110	1
689974	103	1
689974	1102	1
689974	1127	1
689974	1049	1
689976	1106	1
689977	103	1
689977	108	1
689977	112	1
689977	1042	2
689977	1102	2
689977	1066	1
689979	125	1
689979	118	1
689638	10289	1
689638	10291	1
689638	10141	2
689638	10294	2
689638	10204	1
689638	10225	2
689638	10234	1
689638	10251	2
689638	10413	2
689638	10333	1
689815	1025	1
689815	1155	1
689816	122	1
689816	1168	1
689818	115	1
689818	102	1
689818	128	1
689818	1173	1
689818	1111	1
689818	1055	1
689818	1110	2
689818	1021	2
689818	1053	1
689818	1130	2
689818	1143	2
689818	1159	1
689818	1081	3
689818	1112	1
689818	1015	1
689528	10397	1
689528	10415	2
689528	10454	1
689528	10140	2
689528	10301	1
689528	10056	2
689529	119	1
689686	114	1
689686	122	1
689686	1093	1
689686	1168	1
689686	1007	1
689686	1124	1
689686	1147	1
689686	1043	1
689686	1091	1
690088	122	1
683408	105	1
683408	10073	1
683409	1105	1
683409	1005	1
683411	120	1
683411	1174	1
683414	102	2
683414	103	2
683414	1055	2
683414	1111	3
683414	1110	2
683414	10371	3
683414	10245	2
683414	10458	2
683414	10279	1
683414	10214	3
685654	1052	1
685654	1105	3
685655	1009	1
685657	131	1
685660	117	1
685664	106	1
685667	1141	1
689958	125	1
689959	125	1
689959	1119	1
689959	1147	1
689960	123	3
689960	1073	1
689963	110	1
689963	104	3
689963	108	3
689964	119	1
689964	1093	1
689964	1031	1
689965	127	3
689965	133	1
689965	1129	1
689965	1093	1
689965	1145	1
689965	1025	1
689966	112	1
689966	1144	1
689484	122	1
689615	10438	1
689615	10472	1
689616	1126	1
689617	134	1
689617	128	1
689617	1148	1
689617	10159	2
689617	10468	2
689617	10302	1
689979	1116	3
689979	1147	1
689979	1101	1
689985	101	1
689987	125	1
689987	117	1
689987	127	1
689987	124	1
689987	1106	1
689987	1105	1
689987	1052	1
689987	1047	1
683188	10021	1
683188	10174	1
689486	115	1
689486	103	1
689486	1135	1
689486	1055	1
689486	10334	2
689486	10092	2
689486	10093	2
689486	10120	1
689486	10156	2
689486	10177	2
689486	10198	1
689486	10225	2
689486	10226	1
689687	105	1
689687	1151	1
689688	123	1
689688	10274	1
689691	104	1
689691	105	1
689691	1163	1
689691	10148	2
689691	10343	1
689691	10313	1
689691	10270	1
683831	10274	1
683832	113	1
683834	10317	1
683834	10114	1
683835	104	1
683835	1162	1
683835	10105	1
683836	114	1
683836	1168	1
683836	1091	1
683836	1147	2
683838	124	1
685667	10427	1
685668	1088	3
685669	1094	1
685669	10411	1
685673	104	1
685673	1061	1
685677	1087	1
685677	10126	1
685678	117	1
685678	1039	2
685678	1129	1
685678	1105	1
685679	1134	1
685679	1106	1
685680	137	1
685680	135	2
685680	1098	1
685726	104	1
685726	1049	1
685726	1061	1
685726	10281	3
685726	10166	3
685726	10124	2
685727	1150	1
685727	10316	1
685076	10207	2
685076	10016	1
685076	10329	1
685078	122	1
685083	104	1
685083	1012	1
685083	1144	1
685083	1163	1
685083	10151	2
685083	10436	1
685083	10218	1
685083	10148	1
689830	1126	1
689830	1034	1
689830	10108	1
689830	10072	1
689391	135	1
689391	137	1
689391	1009	1
689392	105	1
689392	1144	1
689486	10012	1
689486	10277	1
689486	10087	2
689486	10333	1
689486	10249	1
689486	10377	2
689486	10391	2
689486	10404	2
689486	10413	2
689486	10421	2
689486	10457	1
689486	10005	2
689486	10028	1
689486	10059	1
689486	10311	1
689487	1145	1
689488	1151	1
689490	104	1
689490	128	1
689490	1008	1
689490	1079	1
689490	1103	1
689490	10143	1
689490	10329	1
689630	105	1
689630	10307	1
689631	102	3
689631	1042	1
689682	124	1
689682	1058	1
689684	123	1
689684	1150	1
689685	132	1
689838	10363	1
689838	10070	2
689838	10041	2
689839	126	3
689839	105	1
683839	1088	1
683840	114	1
684161	118	1
684161	125	1
684161	1106	1
684161	1091	1
684161	1165	3
684161	1099	1
684161	1007	1
684161	1105	1
684161	1068	1
684162	105	1
684165	10309	2
684166	1087	1
684166	10306	3
684167	112	1
684167	1163	1
684167	10148	1
684170	137	1
684171	135	1
684172	1043	1
684173	1088	1
684175	105	1
684175	1151	1
684176	121	1
684177	127	1
690004	114	1
690005	120	1
690006	123	1
690006	104	1
690006	1079	1
690006	1103	1
690006	1150	1
690006	10317	1
690006	10143	1
685084	1151	1
685086	113	3
685086	135	1
685086	1088	1
685086	1124	3
685087	124	1
685088	123	1
685088	128	1
685088	1073	2
685088	1016	1
685088	1118	1
685088	1017	1
685089	103	2
685093	10486	1
685094	105	1
685094	1151	1
685095	103	1
685095	10036	1
685095	10233	1
685096	103	3
685096	1123	1
685096	10030	3
685097	122	1
685098	1019	1
685099	1051	2
685403	10045	1
685408	107	1
685408	120	1
685408	135	1
685408	1172	1
685408	1022	1
685408	1152	1
690031	1128	2
690031	10434	2
690031	10342	1
690032	113	1
690032	135	1
690032	125	1
690032	1119	1
690032	1068	1
683323	1089	1
683323	10046	1
683323	10043	1
683324	105	1
689392	1163	1
689392	10270	1
689392	10218	1
689393	105	1
689393	1126	2
689393	10264	2
689393	10129	2
689395	135	1
689549	10091	1
689549	10009	1
689549	10030	1
689549	10097	1
689549	10309	1
689549	10481	1
689549	10445	1
689549	10325	1
689549	10372	1
689550	124	3
689550	1058	3
689550	1031	3
689966	10343	1
689973	104	1
689973	1162	1
683176	1053	2
683176	10294	2
683176	10251	2
683176	10026	1
683177	1092	1
683177	1078	1
683178	129	1
683180	118	1
683180	137	1
685368	10437	1
685368	10141	1
685368	10174	1
685368	10346	1
685370	1058	1
684307	10364	1
684308	127	1
684308	1156	1
684309	113	1
684309	1124	1
684309	1022	1
684309	1165	1
684310	1095	1
684312	1126	1
684313	1105	1
684316	120	1
684316	117	1
684319	10399	1
684319	10105	1
684320	122	1
684324	104	1
684324	1163	1
684324	10069	1
684325	119	1
684325	1168	1
684327	119	1
684329	1100	1
683273	1013	3
683274	1170	1
683276	107	1
683278	104	1
683278	1162	1
683278	10209	1
683280	112	1
683280	1128	1
683280	10079	1
683281	128	3
683281	1034	1
683366	105	1
683366	10270	1
683368	104	1
683368	10213	1
683369	1051	1
683369	1151	1
683369	10131	1
683370	135	1
683371	104	1
683374	1119	1
683374	1006	1
683374	1065	1
683374	1068	1
683374	1052	1
683374	1138	1
683374	1153	1
683374	1033	1
683374	1062	1
683374	1036	1
683375	122	1
683714	135	1
683715	135	1
683716	119	1
683716	1099	1
683717	117	1
683717	133	1
683717	1134	1
683717	1027	1
685016	1115	3
685017	1032	1
685305	1093	1
685305	1046	1
685305	1043	1
685305	1091	1
685305	10214	1
685307	118	1
685307	113	1
685310	112	1
685310	1012	2
685310	1144	1
685688	1025	1
685688	1030	3
685690	1007	1
685691	114	1
685692	112	1
685692	1170	1
685692	10049	1
685692	10216	1
685694	105	1
685694	10108	1
685695	10338	1
685696	1088	1
685697	1141	1
685699	1098	1
685700	1126	1
685709	122	1
685324	127	3
685073	116	1
685074	1145	1
686176	129	1
686177	116	1
686177	119	1
686178	109	1
686178	124	1
686178	1027	1
686178	1120	1
686178	1153	1
686178	1046	1
686178	1155	1
686178	1129	1
686178	1091	1
686178	1063	1
686178	1147	1
686179	117	1
686179	1106	1
686179	1027	1
686179	1147	1
686179	1093	1
686180	1151	1
686180	10041	1
686180	10480	2
686180	10363	2
686181	119	1
686444	1147	1
686446	116	1
686447	124	1
686447	117	1
686447	1054	1
686447	1025	1
686447	1093	1
686447	1027	1
686448	114	1
686448	133	1
686448	1106	1
686448	1044	1
685511	10376	1
685511	10224	1
685511	10114	1
685511	10348	1
685511	10244	1
685511	10175	1
685511	10316	2
685511	10317	2
683283	10177	3
683283	10029	2
683284	1147	1
683289	1100	1
683291	105	1
683291	1019	1
683291	1126	1
683291	10403	1
683291	10211	1
683292	103	1
683292	104	1
683583	1106	1
683584	1113	1
683584	1109	1
683584	1026	1
683584	1090	1
683584	10173	1
683584	10153	1
683584	10291	1
683584	10221	1
683584	10082	1
683584	10289	1
683584	10424	1
683584	10057	1
683585	1168	1
683586	117	1
683586	1131	1
683586	1039	3
683587	1162	1
683596	105	1
683596	1023	1
683596	10208	1
683694	1056	3
683694	1143	2
683694	10204	3
683694	10026	2
683694	10234	1
683694	10371	1
683694	10088	3
683694	10294	2
683695	1126	1
683696	125	1
683696	1139	1
686095	137	1
686096	127	1
686096	122	1
686096	117	1
686096	1105	3
686096	1099	1
686096	1101	1
686096	1091	1
686096	1168	1
686096	1124	3
686097	117	1
686098	114	1
686099	114	1
686099	1047	3
686359	105	1
686359	1051	1
686359	10131	2
686359	10073	1
686360	1134	1
686363	1173	1
686363	1161	1
686363	1123	1
686363	1042	1
686363	1018	1
686363	1010	1
686363	10241	1
686363	10215	1
686363	10194	1
686363	10185	1
686363	10266	2
686363	10132	2
686363	10063	1
686363	10035	1
686363	10018	1
686448	1134	1
686449	117	1
686449	1131	1
686449	1027	1
686450	135	1
686451	114	1
686452	124	1
686453	10164	1
685387	122	1
685387	1095	1
685389	10218	1
685394	10317	2
685395	1126	1
685395	10319	1
685399	135	1
685400	105	1
685400	1073	1
685401	1073	1
685401	10167	1
685402	122	2
685402	1153	1
683988	1093	1
683988	1091	1
683990	1030	1
683990	1174	1
683990	1155	1
683991	1099	3
684450	1073	1
684450	1094	1
684450	10304	2
684450	10312	1
684450	10336	1
684452	121	1
684458	10273	1
684458	10209	3
684459	1088	1
684463	135	1
684464	122	1
684465	1023	1
684467	1126	1
684469	1126	1
684471	121	1
684472	1100	1
684476	1176	1
684481	135	1
684481	1011	1
684485	1162	1
684485	10399	1
684563	1058	1
684565	103	1
684566	104	1
684567	112	1
684567	1104	2
684569	117	1
684569	122	1
684571	10020	1
684572	127	1
684572	1156	1
684573	127	1
684573	1105	1
684574	1026	1
684576	115	1
684576	1109	1
684967	10225	2
684967	10058	1
684967	10087	2
684967	10092	1
684967	10156	2
684969	1172	2
684969	1045	3
684969	1138	3
684969	1042	1
684969	1010	1
684969	1123	1
684969	1098	3
684969	1122	3
684969	1048	2
684969	10214	1
684970	137	3
684970	1138	3
684973	124	1
684974	103	1
684974	1071	1
684974	1110	2
684974	10375	1
684974	10088	2
684974	10214	1
684976	112	1
684976	1163	1
686089	10218	1
686090	105	2
686090	1023	1
686090	10314	2
686091	117	1
686091	120	1
686091	119	1
686094	1126	1
686454	103	1
686454	1173	1
686454	10014	1
686454	10204	1
686454	10475	1
686455	1111	1
686456	117	1
686456	120	1
686456	1027	1
686457	104	1
686457	10452	1
686457	10419	1
686459	133	1
686461	1156	1
686461	1168	1
686464	1094	1
686466	128	1
686466	115	1
686466	1148	1
686466	1097	1
686466	1057	1
686788	103	1
686788	1056	1
686788	1130	1
686788	1092	1
686788	10352	2
686788	10027	2
686788	10034	1
686788	10226	2
686788	10092	2
686788	10198	2
686788	10093	2
686789	104	1
686789	1073	1
685173	10110	1
685174	1150	1
685175	115	1
685175	1135	3
685175	1092	1
685175	10277	1
685175	10158	1
685176	1135	1
685491	10371	1
685491	10156	2
685493	1105	1
685494	113	1
685494	1038	1
685496	103	1
685496	1042	1
685496	10126	1
685496	10305	1
685496	10341	1
685498	105	1
685498	10319	2
685500	1101	1
685500	1009	1
685501	114	1
685501	1147	1
685507	128	1
685507	1008	1
685507	10274	1
685508	104	1
685508	1128	1
685508	1163	1
685509	104	1
685510	121	1
685510	1020	1
685511	104	1
685511	128	1
685511	10222	1
685511	10468	1
685511	10159	1
684980	105	1
684981	105	1
684981	1171	1
684981	10489	1
684982	105	1
684982	1151	1
684982	10489	1
684983	1052	1
684984	1073	1
684985	1151	1
685272	1019	1
685272	10335	1
685272	10060	1
685274	122	1
685274	1095	1
685275	1151	1
685276	105	1
685280	1156	1
685281	136	1
685281	1045	1
685281	1040	1
685283	1119	1
685284	102	1
685287	1126	1
685289	121	1
685290	1145	1
685291	136	3
685293	117	1
685294	122	1
685294	1095	1
685295	133	1
685295	1129	1
685296	117	1
685296	1025	1
685296	1106	1
685296	1093	1
685296	1155	1
686363	10305	3
686363	10470	1
686363	10447	1
686363	10400	2
686363	10250	1
686363	10354	1
686365	122	1
686365	1047	1
686366	136	2
686366	1123	1
686366	10048	1
686366	10385	2
686370	117	1
686370	1091	1
686370	1029	1
686370	1168	1
686370	1131	1
686371	119	1
686371	118	1
686371	1101	1
686684	1131	1
686685	1061	1
686685	10124	1
686686	122	1
686686	1095	1
686686	1022	1
686686	1124	1
686687	105	1
686687	1126	1
686687	10363	1
686687	10489	1
686689	1058	1
686692	122	1
686692	1047	1
686693	114	1
686693	1147	1
686694	105	1
686694	1151	1
686694	10189	1
686699	1089	1
686789	10205	1
686793	131	1
686793	1085	1
686797	135	1
686797	1088	1
686798	1081	1
686798	10179	2
686798	10377	1
686800	120	1
686803	1173	1
686803	10448	1
686803	10354	1
686806	127	1
686806	1105	1
686809	120	1
686809	1153	1
686810	103	1
686810	10457	1
685894	10283	1
685894	10249	1
685894	10203	1
685894	10133	1
685894	10098	1
685894	10204	1
684486	1046	1
684487	1145	1
684488	1009	3
684489	103	1
684489	1089	1
684489	1050	1
684489	10181	1
684872	1091	1
684873	115	1
684873	1081	1
684873	1021	1
684873	1130	1
684873	10177	3
684873	10059	1
684873	10028	2
684873	10023	2
684873	10006	2
684873	10179	1
684873	10092	1
684873	10351	1
684873	10371	1
684873	10378	3
684873	10404	1
684873	10414	2
684873	10474	2
684873	10277	1
684874	10265	1
684874	10035	1
684874	10098	1
684874	10204	1
684875	109	1
684875	124	1
684875	1024	1
684876	102	1
684877	1088	1
684878	10070	1
684879	1156	1
684880	1162	1
684880	10399	2
684881	127	1
685300	1151	1
685302	123	1
685302	10348	1
685304	1020	1
684146	10076	3
684146	10194	1
684147	10070	1
683073	10233	1
683074	117	1
683074	1027	1
683074	1131	1
683060	104	1
683060	103	1
683060	1102	1
683060	10354	3
683077	1130	3
683077	10029	1
683077	10396	3
683077	10088	2
683077	10322	1
683077	10423	1
683079	124	1
683079	1005	1
683080	1145	1
683084	104	1
683084	1170	1
683084	1128	1
683084	10362	1
683084	10080	1
683084	10019	1
684294	134	1
684294	115	1
684294	1118	3
684294	10154	3
684294	10084	1
684294	10397	2
684295	122	1
684295	118	1
684295	1101	1
684296	1023	1
684297	118	1
684298	116	1
683696	1065	1
683699	113	1
683699	1088	1
683700	125	3
683700	1131	1
683704	10360	2
683705	127	1
683705	1020	1
683706	112	1
683706	1023	2
683706	1128	1
683706	1170	1
683707	122	1
683707	1168	1
683709	123	1
683709	1094	1
683710	115	1
683710	1130	1
683710	1053	1
683710	1092	1
683710	10396	1
683710	10294	1
683710	10351	1
683710	10176	2
683710	10279	1
683710	10323	3
684045	1164	1
684045	10153	1
684159	1150	1
684159	10118	1
684159	10324	1
684159	10086	2
684159	10395	2
684159	10316	1
684159	10244	2
684161	119	1
684161	133	1
683098	1020	1
683098	1070	1
683099	104	1
685310	10218	1
685310	10149	2
685310	10343	3
685311	1047	1
685311	1095	1
685312	126	1
685314	123	1
685314	1150	1
685315	117	1
685315	1091	1
685316	10073	1
685318	10302	1
685319	122	1
685319	1007	1
685320	115	1
685320	1137	3
685320	1118	1
685320	10025	1
685320	10349	1
685320	10084	1
685322	122	1
685322	114	1
685322	133	1
685322	1155	1
685322	1063	1
685322	1046	1
685322	1172	2
685322	1043	1
685791	125	1
685791	1068	1
688557	125	1
754874	115	1
684337	1025	1
684338	1058	1
684340	1058	1
684341	1058	1
683995	103	1
683995	102	1
683995	1108	1
683995	1015	1
690032	1101	1
690033	107	1
690033	1007	1
690033	1095	1
690034	121	1
690034	1145	1
690036	1020	1
690038	1135	1
690038	1055	1
690038	10033	1
690038	10163	1
690038	10368	1
690038	10487	1
690038	10120	1
690040	103	1
690040	115	1
690040	1055	1
690040	1143	1
690040	1130	1
690040	1015	1
690040	1074	1
690040	1081	1
683312	119	1
683387	122	3
683387	1007	3
683388	120	1
683388	1106	1
683388	1153	1
683389	1150	1
683389	10317	1
683390	104	1
683391	121	1
683392	121	1
684761	105	1
684761	1151	1
684763	135	3
684764	114	1
684765	117	2
684765	1046	1
684766	118	1
684766	119	1
684766	1068	1
684767	125	1
684767	1101	1
684767	1168	1
684768	10343	2
684768	10218	2
684768	10148	2
684768	10079	3
684768	10208	3
685099	1151	1
685099	10072	3
685099	10319	1
685099	10108	1
685100	1094	3
685101	113	1
685101	1038	1
685102	105	1
685102	10264	1
685103	1047	1
685107	10276	1
683687	1116	1
683692	1036	1
683694	115	1
683694	102	1
684010	1054	1
684011	127	1
684011	117	3
684011	1147	1
684011	1027	3
684012	105	1
684012	1126	1
684012	10462	1
684012	10042	1
684014	125	1
683099	1089	1
683102	104	1
683102	1061	1
683102	10363	1
683112	115	1
683112	10450	1
683113	135	1
683114	135	1
683115	114	1
683115	1098	1
683115	1052	1
683115	1046	1
683115	1025	1
683117	129	1
683119	1162	1
683120	124	1
683121	104	2
683121	1061	2
683121	1151	2
683123	114	1
683124	105	1
683124	1034	1
683124	10045	1
683125	105	1
683125	10237	2
684329	10345	1
684330	124	1
684331	103	1
684331	10375	1
684332	103	1
684332	1015	1
684332	10026	3
684337	127	1
684337	1043	1
684337	1105	1
684337	1129	1
684344	133	1
684344	1155	1
684344	1168	1
684344	1025	1
684344	1091	1
684344	1030	3
684345	134	1
684345	1057	2
684345	1019	1
684346	10078	1
684347	1104	1
684348	1050	1
684349	123	1
684349	1079	1
684349	10469	1
684349	10317	1
684350	113	1
684350	1060	1
684352	130	1
684352	1076	1
684352	1171	1
684352	10453	1
684352	10022	1
684352	10473	1
683296	10225	2
683296	10012	2
683296	10375	1
683296	10029	1
683296	10179	1
683296	10404	2
683297	133	1
683297	1146	1
683299	104	1
683299	1163	1
683299	1023	1
683299	1144	1
683393	1103	1
683393	10329	1
683394	104	1
683394	10207	1
